type;price;bedroomCount;sqmeter2;district
APARTMENT;575000;3;285.0;Antwerp
APARTMENT;274000;2;91.0;Antwerp
APARTMENT;299000;3;105.0;Antwerp
APARTMENT;149900;1;50.0;Antwerp
HOUSE;159900;2;110.0;Antwerp
HOUSE;159900;2;110.0;Antwerp
HOUSE;339900;4;206.0;Antwerp
APARTMENT;564500;3;142.0;Antwerp
APARTMENT;564500;3;142.0;Antwerp
APARTMENT;330000;2;67.0;Antwerp
APARTMENT;365000;2;94.0;Antwerp
HOUSE;725000;4;230.0;Antwerp
APARTMENT;267500;2;80.0;Antwerp
APARTMENT;290000;3;130.0;Antwerp
HOUSE;484000;3;196.0;Antwerp
HOUSE;699000;3;224.0;Antwerp
APARTMENT;225000;2;75.0;Antwerp
APARTMENT;206000;2;104.0;Antwerp
APARTMENT;398000;2;95.0;Antwerp
HOUSE;249000;3;122.0;Antwerp
APARTMENT;275000;2;80.0;Antwerp
HOUSE;895000;6;332.0;Antwerp
HOUSE;475000;4;186.0;Antwerp
APARTMENT;619000;3;202.0;Antwerp
APARTMENT;619000;3;202.0;Antwerp
APARTMENT;189000;2;85.0;Antwerp
APARTMENT;224500;2;129.0;Antwerp
APARTMENT;685000;3;205.0;Antwerp
HOUSE;349000;3;150.0;Antwerp
HOUSE;374000;4;159.0;Antwerp
HOUSE;569000;3;310.0;Antwerp
HOUSE;325000;3;150.0;Antwerp
APARTMENT;209000;2;88.0;Antwerp
APARTMENT;309000;2;88.0;Antwerp
APARTMENT;179000;1;42.0;Antwerp
HOUSE;290000;3;130.0;Antwerp
APARTMENT;209000;1;56.0;Antwerp
APARTMENT;235000;2;66.0;Antwerp
APARTMENT;239500;1;56.0;Antwerp
APARTMENT;279500;2;70.0;Antwerp
APARTMENT;250000;1;71.0;Antwerp
APARTMENT;375000;3;130.0;Antwerp
APARTMENT;385000;2;100.0;Antwerp
HOUSE;450000;8;440.0;Antwerp
HOUSE;375000;3;157.0;Antwerp
HOUSE;1390000;11;410.0;Antwerp
HOUSE;315000;2;181.0;Antwerp
APARTMENT;225000;2;85.0;Antwerp
HOUSE;209000;2;88.0;Antwerp
HOUSE;309000;2;88.0;Antwerp
HOUSE;329000;3;177.0;Antwerp
APARTMENT;249000;2;108.0;Antwerp
HOUSE;265000;4;187.0;Antwerp
HOUSE;240000;3;108.0;Antwerp
APARTMENT;275000;2;70.0;Antwerp
APARTMENT;285000;2;96.0;Antwerp
HOUSE;229000;2;94.0;Antwerp
HOUSE;349900;4;150.0;Antwerp
HOUSE;1175000;4;408.0;Antwerp
APARTMENT;264000;3;104.0;Antwerp
APARTMENT;289000;3;104.0;Antwerp
HOUSE;259900;2;385.0;Antwerp
APARTMENT;275000;2;91.0;Antwerp
APARTMENT;109000;1;21.0;Antwerp
APARTMENT;109000;1;21.0;Antwerp
APARTMENT;219000;2;84.0;Antwerp
APARTMENT;645000;3;213.0;Antwerp
APARTMENT;1555000;4;326.0;Antwerp
HOUSE;2100000;6;562.0;Antwerp
HOUSE;449000;4;260.0;Antwerp
APARTMENT;269000;3;120.0;Antwerp
HOUSE;970000;6;400.0;Antwerp
HOUSE;575000;4;220.0;Antwerp
HOUSE;620000;5;354.0;Antwerp
HOUSE;109000;1;21.0;Antwerp
HOUSE;339000;4;175.0;Antwerp
HOUSE;425000;2;164.0;Antwerp
APARTMENT;739000;3;201.0;Antwerp
HOUSE;425000;4;250.0;Antwerp
APARTMENT;269000;2;87.0;Antwerp
HOUSE;445000;3;170.0;Antwerp
HOUSE;945000;4;313.0;Antwerp
APARTMENT;199000;2;81.0;Antwerp
HOUSE;649000;3;175.0;Antwerp
HOUSE;439000;3;222.0;Antwerp
APARTMENT;199000;1;59.0;Antwerp
APARTMENT;199000;1;59.0;Antwerp
APARTMENT;237000;2;83.0;Antwerp
HOUSE;850000;6;290.0;Antwerp
APARTMENT;274000;2;95.0;Antwerp
APARTMENT;349500;2;92.0;Antwerp
HOUSE;399000;4;265.0;Antwerp
HOUSE;449000;3;183.0;Antwerp
APARTMENT;249000;2;84.0;Antwerp
APARTMENT;299500;2;95.0;Antwerp
APARTMENT;257000;1;83.0;Antwerp
APARTMENT;259000;2;70.0;Antwerp
HOUSE;865000;5;292.0;Antwerp
APARTMENT;175000;1;95.0;Antwerp
APARTMENT;175000;1;95.0;Antwerp
HOUSE;520000;3;164.0;Antwerp
HOUSE;449000;3;196.0;Antwerp
APARTMENT;149900;1;50.0;Antwerp
APARTMENT;295000;2;73.0;Antwerp
HOUSE;299500;3;149.0;Antwerp
HOUSE;299900;1;130.0;Antwerp
HOUSE;424500;4;162.0;Antwerp
HOUSE;420000;3;154.0;Antwerp
APARTMENT;597000;3;185.0;Antwerp
APARTMENT;395000;3;128.0;Antwerp
APARTMENT;405000;3;128.0;Antwerp
HOUSE;429500;3;168.0;Antwerp
HOUSE;239000;3;;Antwerp
APARTMENT;279000;1;80.0;Antwerp
APARTMENT;319000;1;85.0;Antwerp
APARTMENT;329000;2;91.0;Antwerp
APARTMENT;359000;2;102.0;Antwerp
APARTMENT;359000;2;95.0;Antwerp
APARTMENT;215000;2;78.0;Antwerp
HOUSE;415000;4;185.0;Antwerp
HOUSE;275000;2;120.0;Antwerp
HOUSE;449000;3;230.0;Antwerp
APARTMENT;329000;2;115.0;Antwerp
APARTMENT;339000;3;104.0;Antwerp
APARTMENT;395000;2;90.0;Antwerp
APARTMENT;149900;1;50.0;Antwerp
APARTMENT;149900;1;50.0;Antwerp
APARTMENT;215000;3;80.0;Antwerp
APARTMENT;495000;2;106.0;Antwerp
HOUSE;375000;3;130.0;Antwerp
HOUSE;1099000;6;285.0;Antwerp
APARTMENT;375000;1;78.0;Antwerp
APARTMENT;199000;2;90.0;Antwerp
HOUSE;525000;3;129.0;Antwerp
HOUSE;329900;6;145.0;Antwerp
APARTMENT;289000;3;116.0;Antwerp
HOUSE;920000;5;335.0;Antwerp
HOUSE;375000;3;160.0;Antwerp
HOUSE;275000;4;207.0;Antwerp
HOUSE;399000;4;170.0;Antwerp
HOUSE;465000;2;285.0;Antwerp
APARTMENT;299000;2;110.0;Antwerp
HOUSE;249000;2;127.0;Antwerp
APARTMENT;299000;1;67.0;Antwerp
HOUSE;285000;3;126.0;Antwerp
HOUSE;895000;5;253.0;Antwerp
HOUSE;959000;3;250.0;Antwerp
APARTMENT;279000;2;105.0;Antwerp
HOUSE;335000;3;150.0;Antwerp
HOUSE;199900;2;154.0;Antwerp
HOUSE;655000;4;325.0;Antwerp
APARTMENT;480000;2;118.0;Antwerp
APARTMENT;695000;2;147.0;Antwerp
APARTMENT;695000;2;147.0;Antwerp
APARTMENT;169500;1;75.0;Antwerp
APARTMENT;185000;3;90.0;Antwerp
APARTMENT;189000;2;95.0;Antwerp
APARTMENT;225000;2;104.0;Antwerp
APARTMENT;225000;2;106.0;Antwerp
APARTMENT;225000;2;106.0;Antwerp
APARTMENT;264900;2;126.0;Antwerp
HOUSE;650000;4;291.0;Antwerp
HOUSE;845000;4;346.0;Antwerp
HOUSE;225000;4;146.0;Antwerp
HOUSE;774000;4;357.0;Antwerp
HOUSE;774000;4;357.0;Antwerp
HOUSE;774000;4;357.0;Antwerp
APARTMENT;185000;2;73.0;Antwerp
APARTMENT;214900;1;70.0;Antwerp
APARTMENT;229900;1;67.0;Antwerp
APARTMENT;274900;3;140.0;Antwerp
APARTMENT;299000;2;100.0;Antwerp
APARTMENT;319000;3;102.0;Antwerp
APARTMENT;595000;2;120.0;Antwerp
HOUSE;665000;3;250.0;Antwerp
HOUSE;559000;3;177.0;Antwerp
APARTMENT;235000;2;82.0;Antwerp
APARTMENT;359000;2;91.0;Antwerp
HOUSE;650000;4;197.0;Antwerp
APARTMENT;299000;2;110.0;Antwerp
HOUSE;185000;2;73.0;Antwerp
APARTMENT;169000;2;75.0;Antwerp
HOUSE;310000;3;195.0;Antwerp
HOUSE;495000;3;132.0;Antwerp
HOUSE;595000;4;150.0;Antwerp
HOUSE;349000;3;165.0;Antwerp
APARTMENT;419000;2;120.0;Antwerp
APARTMENT;419000;2;120.0;Antwerp
HOUSE;795000;3;320.0;Antwerp
APARTMENT;249000;3;105.0;Antwerp
APARTMENT;325000;2;80.0;Antwerp
APARTMENT;399000;3;130.0;Antwerp
HOUSE;449000;6;210.0;Antwerp
HOUSE;549000;5;283.0;Antwerp
APARTMENT;495000;2;157.0;Antwerp
APARTMENT;377000;2;120.0;Antwerp
APARTMENT;199500;3;98.0;Antwerp
APARTMENT;319000;2;209.0;Antwerp
HOUSE;419900;4;150.0;Antwerp
HOUSE;745000;4;200.0;Antwerp
HOUSE;1295000;6;686.0;Antwerp
HOUSE;249000;2;98.0;Antwerp
HOUSE;299000;2;140.0;Antwerp
HOUSE;765000;4;275.0;Antwerp
HOUSE;945000;4;340.0;Antwerp
APARTMENT;229000;1;51.0;Antwerp
APARTMENT;489000;2;130.0;Antwerp
HOUSE;365000;4;242.0;Antwerp
HOUSE;425000;4;142.0;Antwerp
APARTMENT;162500;1;92.0;Antwerp
APARTMENT;185000;2;85.0;Antwerp
APARTMENT;174900;2;70.0;Antwerp
APARTMENT;249900;2;108.0;Antwerp
APARTMENT;275000;2;106.0;Antwerp
APARTMENT;339000;2;147.0;Antwerp
HOUSE;595000;4;205.0;Antwerp
APARTMENT;347000;2;110.0;Antwerp
APARTMENT;249000;1;72.0;Antwerp
APARTMENT;435000;1;112.0;Antwerp
HOUSE;2490000;6;830.0;Antwerp
APARTMENT;249000;2;91.0;Antwerp
HOUSE;225000;4;161.0;Antwerp
HOUSE;315000;2;154.0;Antwerp
HOUSE;575000;4;294.0;Antwerp
HOUSE;415000;3;151.0;Antwerp
APARTMENT;375000;2;75.0;Antwerp
HOUSE;369000;5;600.0;Antwerp
HOUSE;530000;4;200.0;Antwerp
HOUSE;595000;3;220.0;Antwerp
HOUSE;419000;7;329.0;Antwerp
HOUSE;1895000;6;531.0;Antwerp
HOUSE;329000;1;121.0;Antwerp
HOUSE;529000;4;222.0;Antwerp
HOUSE;519000;2;190.0;Antwerp
APARTMENT;220000;2;90.0;Antwerp
APARTMENT;345000;2;104.0;Antwerp
HOUSE;685000;3;230.0;Antwerp
APARTMENT;259950;1;66.0;Antwerp
HOUSE;269000;3;163.0;Antwerp
HOUSE;460000;4;190.0;Antwerp
HOUSE;279000;4;147.0;Antwerp
APARTMENT;379000;2;95.0;Antwerp
HOUSE;375000;3;123.0;Antwerp
HOUSE;895000;6;378.0;Antwerp
HOUSE;375000;5;178.0;Antwerp
HOUSE;532500;2;196.0;Antwerp
HOUSE;569000;4;290.0;Antwerp
HOUSE;569000;4;290.0;Antwerp
HOUSE;398000;2;159.0;Antwerp
HOUSE;495000;3;183.0;Antwerp
HOUSE;949000;2;793.0;Antwerp
HOUSE;575000;3;186.0;Antwerp
HOUSE;685000;5;277.0;Antwerp
HOUSE;849000;5;328.0;Antwerp
HOUSE;490000;5;202.0;Antwerp
HOUSE;549000;4;212.0;Antwerp
HOUSE;1395000;7;460.0;Antwerp
APARTMENT;159000;2;90.0;Antwerp
APARTMENT;175000;2;80.0;Antwerp
APARTMENT;179000;2;100.0;Antwerp
APARTMENT;185000;1;76.0;Antwerp
APARTMENT;209000;2;70.0;Antwerp
APARTMENT;229000;2;85.0;Antwerp
APARTMENT;370000;4;134.0;Antwerp
APARTMENT;695000;6;194.0;Antwerp
HOUSE;949000;5;411.0;Antwerp
HOUSE;415000;3;166.0;Antwerp
APARTMENT;229000;2;79.0;Antwerp
APARTMENT;275000;2;85.0;Antwerp
APARTMENT;275000;2;85.0;Antwerp
APARTMENT;475000;2;98.0;Antwerp
APARTMENT;299000;2;77.0;Antwerp
HOUSE;485000;3;215.0;Antwerp
HOUSE;650000;5;290.0;Antwerp
HOUSE;650000;5;290.0;Antwerp
HOUSE;850000;2;211.0;Antwerp
HOUSE;399900;4;300.0;Antwerp
HOUSE;309000;4;154.0;Antwerp
HOUSE;410000;3;219.0;Antwerp
HOUSE;149000;0;67.0;Antwerp
HOUSE;149000;0;67.0;Antwerp
HOUSE;329000;5;172.0;Antwerp
HOUSE;375000;3;160.0;Antwerp
HOUSE;850000;4;254.0;Antwerp
HOUSE;1350000;5;594.0;Antwerp
HOUSE;299900;6;88.0;Antwerp
APARTMENT;425000;2;109.0;Antwerp
HOUSE;325000;5;166.0;Antwerp
APARTMENT;375000;1;93.0;Antwerp
APARTMENT;575000;2;149.0;Antwerp
APARTMENT;195000;1;35.0;Antwerp
APARTMENT;189500;2;95.0;Antwerp
APARTMENT;334000;2;90.0;Antwerp
APARTMENT;359500;2;85.0;Antwerp
HOUSE;239000;3;142.0;Antwerp
APARTMENT;249000;2;86.0;Antwerp
APARTMENT;275000;3;108.0;Antwerp
APARTMENT;165000;1;62.0;Antwerp
APARTMENT;250000;1;81.0;Antwerp
APARTMENT;250000;1;59.0;Antwerp
APARTMENT;325000;3;116.0;Antwerp
APARTMENT;350000;3;104.0;Antwerp
HOUSE;229000;2;79.0;Antwerp
HOUSE;430000;3;177.0;Antwerp
HOUSE;598000;3;151.0;Antwerp
HOUSE;369000;4;182.0;Antwerp
HOUSE;565000;4;208.0;Antwerp
HOUSE;585000;9;455.0;Antwerp
APARTMENT;335000;2;80.0;Antwerp
APARTMENT;155000;1;48.0;Antwerp
APARTMENT;155000;1;48.0;Antwerp
HOUSE;535000;3;203.0;Antwerp
HOUSE;849000;4;;Antwerp
HOUSE;298000;3;140.0;Antwerp
HOUSE;478000;5;195.0;Antwerp
HOUSE;297500;3;128.0;Antwerp
HOUSE;575000;6;286.0;Antwerp
HOUSE;675000;4;298.0;Antwerp
HOUSE;559500;2;100.0;Antwerp
HOUSE;399000;4;214.0;Antwerp
HOUSE;1295000;8;428.0;Antwerp
HOUSE;1295000;8;428.0;Antwerp
HOUSE;319000;4;119.0;Antwerp
HOUSE;549000;4;200.0;Antwerp
APARTMENT;190000;3;76.0;Antwerp
HOUSE;899000;3;310.0;Antwerp
APARTMENT;199000;1;62.0;Antwerp
APARTMENT;224000;2;98.0;Antwerp
APARTMENT;289000;2;95.0;Antwerp
APARTMENT;395000;3;190.0;Antwerp
APARTMENT;445000;2;106.0;Antwerp
APARTMENT;175000;2;86.0;Antwerp
APARTMENT;299000;3;98.0;Antwerp
APARTMENT;399000;2;86.0;Antwerp
APARTMENT;475000;2;161.0;Antwerp
HOUSE;424000;6;220.0;Antwerp
HOUSE;725000;4;192.0;Antwerp
HOUSE;389000;2;139.0;Antwerp
HOUSE;319000;3;167.0;Antwerp
HOUSE;325000;2;113.0;Antwerp
HOUSE;549000;6;227.0;Antwerp
HOUSE;685000;5;275.0;Antwerp
HOUSE;1495000;4;360.0;Antwerp
APARTMENT;895000;2;203.0;Antwerp
HOUSE;420000;3;221.0;Antwerp
HOUSE;275000;2;112.0;Antwerp
HOUSE;425000;3;213.0;Antwerp
HOUSE;835000;6;286.0;Antwerp
HOUSE;525000;3;;Antwerp
APARTMENT;245000;1;87.0;Antwerp
HOUSE;399000;4;200.0;Antwerp
APARTMENT;210000;2;85.0;Antwerp
APARTMENT;162500;1;90.0;Antwerp
APARTMENT;219000;2;90.0;Antwerp
APARTMENT;218000;2;67.0;Antwerp
APARTMENT;235000;2;92.0;Antwerp
APARTMENT;260000;3;95.0;Antwerp
HOUSE;934500;3;270.0;Antwerp
APARTMENT;245000;2;100.0;Antwerp
APARTMENT;329000;2;95.0;Antwerp
HOUSE;299000;3;175.0;Antwerp
HOUSE;469900;3;172.0;Antwerp
HOUSE;665000;3;250.0;Antwerp
HOUSE;680000;4;240.0;Antwerp
HOUSE;680000;4;240.0;Antwerp
HOUSE;415000;4;184.0;Antwerp
APARTMENT;475000;3;112.0;Antwerp
HOUSE;449900;3;280.0;Antwerp
HOUSE;1050000;4;354.0;Antwerp
APARTMENT;225000;2;83.0;Antwerp
APARTMENT;299000;2;87.0;Antwerp
APARTMENT;695000;2;240.0;Antwerp
APARTMENT;189000;2;83.0;Antwerp
HOUSE;735000;5;384.0;Antwerp
HOUSE;490000;5;270.0;Antwerp
APARTMENT;265000;1;82.0;Antwerp
HOUSE;1750000;5;345.0;Antwerp
HOUSE;1750000;5;345.0;Antwerp
HOUSE;1150000;5;297.0;Antwerp
APARTMENT;645000;2;130.0;Antwerp
HOUSE;289000;4;169.0;Antwerp
APARTMENT;225000;2;75.0;Antwerp
APARTMENT;225000;2;99.0;Antwerp
APARTMENT;450000;1;161.0;Antwerp
HOUSE;410000;4;172.0;Antwerp
HOUSE;249000;2;92.0;Antwerp
APARTMENT;290000;2;116.0;Antwerp
APARTMENT;144500;0;30.0;Antwerp
APARTMENT;189000;2;95.0;Antwerp
APARTMENT;225000;2;72.0;Antwerp
APARTMENT;235000;2;75.0;Antwerp
APARTMENT;249900;1;56.0;Antwerp
APARTMENT;299000;3;99.0;Antwerp
APARTMENT;375000;3;151.0;Antwerp
APARTMENT;500000;3;125.0;Antwerp
HOUSE;825000;4;227.0;Antwerp
HOUSE;2350000;7;659.0;Antwerp
APARTMENT;346500;2;92.0;Antwerp
APARTMENT;367500;2;92.0;Antwerp
HOUSE;385000;3;144.0;Antwerp
HOUSE;560000;6;337.0;Antwerp
HOUSE;1249000;9;500.0;Antwerp
HOUSE;449000;5;192.0;Antwerp
HOUSE;3250000;4;832.0;Antwerp
APARTMENT;64900;2;100.0;Antwerp
HOUSE;3995000;7;773.0;Antwerp
APARTMENT;125000;0;34.0;Antwerp
APARTMENT;343000;2;115.0;Antwerp
APARTMENT;337500;1;99.0;Antwerp
APARTMENT;219000;1;56.0;Antwerp
APARTMENT;449000;2;120.0;Antwerp
HOUSE;399000;4;144.0;Antwerp
APARTMENT;225000;1;62.0;Antwerp
HOUSE;1245000;4;419.0;Antwerp
HOUSE;499000;3;165.0;Antwerp
APARTMENT;269000;2;92.0;Antwerp
APARTMENT;245000;2;86.0;Antwerp
APARTMENT;350000;2;108.0;Antwerp
APARTMENT;350000;2;100.0;Antwerp
HOUSE;1235000;5;326.0;Antwerp
HOUSE;419000;3;180.0;Antwerp
HOUSE;449000;4;226.0;Antwerp
APARTMENT;293000;2;100.0;Antwerp
HOUSE;525000;2;160.0;Antwerp
APARTMENT;175000;1;70.0;Antwerp
APARTMENT;199000;1;59.0;Antwerp
APARTMENT;239000;2;82.0;Antwerp
APARTMENT;319000;2;98.0;Antwerp
APARTMENT;375000;3;194.0;Antwerp
APARTMENT;375000;3;194.0;Antwerp
APARTMENT;649000;3;200.0;Antwerp
HOUSE;319000;3;183.0;Antwerp
HOUSE;349000;3;186.0;Antwerp
HOUSE;535000;0;250.0;Antwerp
APARTMENT;149000;0;17.0;Antwerp
HOUSE;239000;3;146.0;Antwerp
HOUSE;295000;2;114.0;Antwerp
HOUSE;399900;3;210.0;Antwerp
HOUSE;899000;4;274.0;Antwerp
HOUSE;1200000;10;679.0;Antwerp
HOUSE;1495000;3;250.0;Antwerp
HOUSE;399000;4;174.0;Antwerp
APARTMENT;325000;2;100.0;Antwerp
APARTMENT;670000;2;179.0;Antwerp
HOUSE;299000;4;143.0;Antwerp
APARTMENT;355000;2;73.0;Antwerp
HOUSE;995000;7;500.0;Antwerp
HOUSE;437500;4;189.0;Antwerp
APARTMENT;134000;1;40.0;Antwerp
HOUSE;895000;4;290.0;Antwerp
HOUSE;519500;4;184.0;Antwerp
HOUSE;689000;5;202.0;Antwerp
HOUSE;249000;2;79.0;Antwerp
HOUSE;859000;3;310.0;Antwerp
HOUSE;599000;0;635.0;Antwerp
APARTMENT;985000;2;200.0;Antwerp
HOUSE;549900;3;276.0;Antwerp
APARTMENT;295000;1;71.0;Antwerp
HOUSE;349000;5;219.0;Antwerp
APARTMENT;144000;1;30.0;Antwerp
APARTMENT;245000;1;77.0;Antwerp
APARTMENT;297500;2;120.0;Antwerp
HOUSE;315000;4;140.0;Antwerp
HOUSE;325000;4;138.0;Antwerp
APARTMENT;389000;2;125.0;Antwerp
HOUSE;420000;3;205.0;Antwerp
HOUSE;459000;3;135.0;Antwerp
HOUSE;459000;3;135.0;Antwerp
HOUSE;585000;9;455.0;Antwerp
HOUSE;585000;9;455.0;Antwerp
HOUSE;585000;9;455.0;Antwerp
HOUSE;625000;3;180.0;Antwerp
HOUSE;649000;3;200.0;Antwerp
HOUSE;800000;4;600.0;Antwerp
HOUSE;895000;4;236.0;Antwerp
HOUSE;425000;3;210.0;Antwerp
HOUSE;485000;3;200.0;Antwerp
APARTMENT;275000;3;95.0;Antwerp
HOUSE;499000;4;172.0;Antwerp
APARTMENT;275000;1;74.0;Antwerp
HOUSE;279000;4;138.0;Antwerp
APARTMENT;265000;2;104.0;Antwerp
APARTMENT;254000;2;78.0;Antwerp
APARTMENT;214000;1;73.0;Antwerp
HOUSE;409000;3;208.0;Antwerp
HOUSE;489000;3;153.0;Antwerp
HOUSE;299000;3;135.0;Antwerp
HOUSE;349000;3;131.0;Antwerp
HOUSE;715000;5;320.0;Antwerp
APARTMENT;497000;2;155.0;Antwerp
HOUSE;319000;2;114.0;Antwerp
HOUSE;209000;4;115.0;Antwerp
HOUSE;170000;1;57.0;Antwerp
HOUSE;245000;1;77.0;Antwerp
HOUSE;297900;3;140.0;Antwerp
HOUSE;349000;3;205.0;Antwerp
HOUSE;485000;7;217.0;Antwerp
HOUSE;485000;5;217.0;Antwerp
HOUSE;649000;4;175.0;Antwerp
HOUSE;774000;4;185.0;Antwerp
HOUSE;950000;8;442.0;Antwerp
HOUSE;1100000;5;415.0;Antwerp
HOUSE;359000;3;163.0;Antwerp
HOUSE;1295000;5;440.0;Antwerp
APARTMENT;169000;2;76.0;Antwerp
APARTMENT;170000;1;57.0;Antwerp
APARTMENT;199750;2;56.0;Antwerp
APARTMENT;199900;2;125.0;Antwerp
APARTMENT;209000;1;40.0;Antwerp
APARTMENT;245000;3;90.0;Antwerp
APARTMENT;299000;2;80.0;Antwerp
APARTMENT;347000;2;105.0;Antwerp
APARTMENT;389000;2;100.0;Antwerp
APARTMENT;595000;2;148.0;Antwerp
APARTMENT;695000;2;167.0;Antwerp
APARTMENT;699000;2;171.0;Antwerp
APARTMENT;275000;2;86.0;Antwerp
APARTMENT;299000;2;80.0;Antwerp
APARTMENT;469000;2;155.0;Antwerp
HOUSE;245000;2;119.0;Antwerp
HOUSE;369000;3;173.0;Antwerp
HOUSE;225000;3;135.0;Antwerp
HOUSE;429000;4;202.0;Antwerp
HOUSE;799000;6;314.0;Antwerp
APARTMENT;399900;3;125.0;Antwerp
APARTMENT;499000;3;165.0;Antwerp
HOUSE;295000;2;104.0;Antwerp
HOUSE;460000;4;190.0;Antwerp
HOUSE;409000;3;175.0;Antwerp
HOUSE;559000;3;211.0;Antwerp
HOUSE;279000;3;139.0;Antwerp
HOUSE;289900;2;206.0;Antwerp
HOUSE;372500;4;180.0;Antwerp
HOUSE;373000;4;190.0;Antwerp
HOUSE;519900;4;252.0;Antwerp
HOUSE;575000;3;314.0;Antwerp
HOUSE;575000;3;314.0;Antwerp
APARTMENT;259000;3;110.0;Antwerp
APARTMENT;439000;3;139.0;Antwerp
APARTMENT;525000;4;175.0;Antwerp
APARTMENT;229000;2;126.0;Antwerp
APARTMENT;229000;2;126.0;Antwerp
APARTMENT;248000;3;100.0;Antwerp
APARTMENT;249000;2;94.0;Antwerp
APARTMENT;280000;2;104.0;Antwerp
APARTMENT;289000;1;91.0;Antwerp
APARTMENT;299000;2;70.0;Antwerp
APARTMENT;395000;3;120.0;Antwerp
APARTMENT;449000;3;132.0;Antwerp
HOUSE;289000;3;144.0;Antwerp
HOUSE;575000;3;220.0;Antwerp
HOUSE;425000;3;160.0;Antwerp
HOUSE;895000;4;380.0;Antwerp
APARTMENT;345000;3;140.0;Antwerp
HOUSE;895000;3;177.0;Antwerp
HOUSE;440000;3;156.0;Antwerp
HOUSE;245000;3;160.0;Antwerp
HOUSE;595000;5;228.0;Antwerp
APARTMENT;279000;2;108.0;Antwerp
HOUSE;625000;5;215.0;Antwerp
APARTMENT;462500;3;142.0;Antwerp
APARTMENT;545000;3;138.0;Antwerp
HOUSE;745000;5;409.0;Antwerp
HOUSE;485000;5;205.0;Antwerp
HOUSE;235000;2;110.0;Antwerp
HOUSE;235000;2;110.0;Antwerp
HOUSE;235000;2;110.0;Antwerp
HOUSE;249000;4;220.0;Antwerp
HOUSE;325000;6;216.0;Antwerp
HOUSE;469000;3;152.0;Antwerp
HOUSE;495000;4;185.0;Antwerp
HOUSE;550000;9;545.0;Antwerp
HOUSE;599000;5;307.0;Antwerp
HOUSE;835000;6;286.0;Antwerp
HOUSE;1150000;5;297.0;Antwerp
HOUSE;1375000;5;425.0;Antwerp
HOUSE;1375000;5;425.0;Antwerp
HOUSE;2800000;7;851.0;Antwerp
HOUSE;3450000;10;1054.0;Antwerp
HOUSE;1095000;4;376.0;Antwerp
APARTMENT;595000;1;194.0;Antwerp
HOUSE;945000;5;339.0;Antwerp
APARTMENT;169900;2;83.0;Antwerp
APARTMENT;199000;2;80.0;Antwerp
APARTMENT;249900;2;78.0;Antwerp
APARTMENT;289900;1;90.0;Antwerp
APARTMENT;339570;2;92.0;Antwerp
APARTMENT;375000;2;116.0;Antwerp
HOUSE;589000;5;255.0;Antwerp
APARTMENT;570000;2;114.0;Antwerp
HOUSE;695000;4;295.0;Antwerp
HOUSE;2150000;6;525.0;Antwerp
APARTMENT;229000;2;91.0;Antwerp
APARTMENT;269000;2;95.0;Antwerp
APARTMENT;295000;1;70.0;Antwerp
APARTMENT;245000;1;91.0;Antwerp
APARTMENT;850000;3;197.0;Antwerp
HOUSE;849000;5;420.0;Antwerp
HOUSE;549000;5;280.0;Antwerp
HOUSE;585000;5;270.0;Antwerp
HOUSE;225000;2;114.0;Antwerp
HOUSE;375000;3;110.0;Antwerp
HOUSE;485000;4;180.0;Antwerp
HOUSE;490000;5;340.0;Antwerp
HOUSE;549000;4;202.0;Antwerp
HOUSE;735000;5;384.0;Antwerp
HOUSE;765000;6;320.0;Antwerp
HOUSE;1250000;8;360.0;Antwerp
HOUSE;2990000;1;;Antwerp
HOUSE;549000;4;216.0;Antwerp
APARTMENT;229000;2;102.0;Antwerp
HOUSE;565000;3;244.0;Antwerp
APARTMENT;285000;1;51.0;Antwerp
HOUSE;949000;7;418.0;Antwerp
HOUSE;949000;7;418.0;Antwerp
APARTMENT;89900;2;81.0;Antwerp
APARTMENT;175000;1;54.0;Antwerp
APARTMENT;175000;1;55.0;Antwerp
APARTMENT;199000;2;75.0;Antwerp
APARTMENT;212000;2;115.0;Antwerp
APARTMENT;230000;2;82.0;Antwerp
APARTMENT;239900;2;73.0;Antwerp
APARTMENT;245000;1;55.0;Antwerp
APARTMENT;250000;2;165.0;Antwerp
APARTMENT;272000;2;85.0;Antwerp
APARTMENT;275000;2;95.0;Antwerp
APARTMENT;275000;2;95.0;Antwerp
APARTMENT;317900;2;80.0;Antwerp
APARTMENT;325000;1;47.0;Antwerp
APARTMENT;625000;1;150.0;Antwerp
APARTMENT;695000;2;125.0;Antwerp
HOUSE;995000;4;580.0;Antwerp
APARTMENT;1495000;3;125.0;Antwerp
APARTMENT;485000;2;90.0;Antwerp
HOUSE;595000;3;150.0;Antwerp
HOUSE;549000;4;173.0;Antwerp
APARTMENT;1950000;5;356.0;Antwerp
HOUSE;489000;2;130.0;Antwerp
HOUSE;599500;5;;Antwerp
HOUSE;529000;5;229.0;Antwerp
HOUSE;285000;3;120.0;Antwerp
HOUSE;415000;3;174.0;Antwerp
HOUSE;269000;2;130.0;Antwerp
HOUSE;395000;2;158.0;Antwerp
APARTMENT;285000;3;112.0;Antwerp
HOUSE;449000;4;253.0;Antwerp
HOUSE;329000;1;195.0;Antwerp
HOUSE;499000;3;218.0;Antwerp
HOUSE;499000;3;218.0;Antwerp
HOUSE;539000;4;273.0;Antwerp
